LAB	CELL	FACTOR	BIAS_PEARSON	PWM_AUC_ALL	TC_AUC_ALL	FOS_AUC_ALL	HINT_AUC_ALL	HINT_BC_AUC_ALL	HINT_BCN_AUC_ALL	PWM_AUC_10	TC_AUC_10	FOS_AUC_10	HINT_AUC_10	HINT_BC_AUC_10	HINT_BCN_AUC_10	NUMBER_MOTIFS	NUMBER_PEAKS	NUMBER_PEAKS_with_MOTIFS	PERC_PEAKS_MOTIFS	TC_AVG_CHIP_UNCORRECTED	FOS_AVG_CHIP_UNCORRECTED	PROTECT_AVG_CHIP_UNCORRECTED	TC_AVG_CHIP_CORRECTED	FOS_AVG_CHIP_CORRECTED	PROTECT_AVG_CHIP_CORRECTED	TC_AVG_DNASE_UNCORRECTED	FOS_AVG_DNASE_UNCORRECTED	PROTECT_AVG_DNASE_UNCORRECTED	TC_AVG_DNASE_CORRECTED	FOS_AVG_DNASE_CORRECTED	PROTECT_AVG_DNASE_CORRECTED	MDC_UNCORRECTED	MDC_CORRECTED	NORM_TC_AVG_CHIP_UNCORRECTED	NORM_TC_AVG_CHIP_CORRECTED	NORM_TC_AVG_DNASE_UNCORRECTED	NORM_TC_AVG_DNASE_CORRECTED	FOS_AVG_CHIP_UNCORRECTED_GAP5	FOS_AVG_CHIP_CORRECTED_GAP5	FOS_AVG_DNASE_UNCORRECTED_GAP5	FOS_AVG_DNASE_CORRECTED_GAP5	FOS_AVG_CHIP_UNCORRECTED_GAP10	FOS_AVG_CHIP_CORRECTED_GAP10	FOS_AVG_DNASE_UNCORRECTED_GAP10	FOS_AVG_DNASE_CORRECTED_GAP10	TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED	PROTECT_AVG_FP_UNCORRECTED	NORM_TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED_GAP5	FOS_AVG_FP_UNCORRECTED_GAP10	TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED	PROTECT_AVG_FP_CORRECTED	NORM_TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED_GAP5	FOS_AVG_FP_CORRECTED_GAP10
DU	HeLaS3	MAFK	0.690486258961	0.74825707647	0.737313120082	0.534550949144	0.765020946331	0.775234656547	0.771198090512	0.310786454319	0.338459065102	0.166284048554	0.412141133116	0.433752605066	0.425342594116	1221488	14185	8658	61.036306	19.1781719238	-1.90936375766	0.185602973983	-4.11948117828	-1.69131053477	0.144570686606	39.4977241003	-1.8106972784	0.221155677734	-9.52471523887	-1.49435133101	0.0598457971409	-0.245458806263	-0.730720031394	0.353398299657	-0.0759101362558	0.727828939734	-0.175512983381	-1.91113920683	-1.6908200898	-1.81197774736	-1.49162725262	-1.92431821612	-1.69329889049	-1.81755906697	-1.48938869886	61.6608329641	-1.81355877745	0.234429659746	1.13623100322	-1.83733422458	-1.89007424507	-13.7726646902	-1.49176834716	0.128628259095	-0.253790418742	-1.48122101548	-1.47862206159
DU	HeLaS3	MAX	0.497657931919	0.493664519429	0.986420161935	0.488973945256	0.992361639804	0.993077953623	0.99277186133	0.0700856797426	0.907210439305	0.251086396784	0.955235306513	0.959956688788	0.957996199908	855374	29647	3204	10.807164	75.7067712874	-1.56376528859	0.0118085075543	-15.9983718696	-1.14562361143	0.0687009613123	39.5088660756	-1.66762851005	0.0172722772064	-9.43818412215	-1.16935408166	-0.0103814094974	-0.388055386985	-0.0993094956449	1.39505706549	-0.294803771625	0.728034254149	-0.173918464902	-1.61247922919	-1.14572601822	-1.68741048035	-1.16927318627	-1.67603505073	-1.14999698658	-1.70896375213	-1.16912096669	72.4020540704	-1.63026152715	-0.00641309897191	1.33416067505	-1.6630885654	-1.74062232233	-15.6325162524	-1.16341456071	0.0912376220472	-0.288062109616	-1.15429262688	-1.15759871135
DU	HeLaS3	MYC	0.466348528368	0.537002978286	0.99419408659	0.520843685858	0.99761162787	0.997805089352	0.997717585708	0.0759797611998	0.95538643009	0.243897405992	0.987295669279	0.988890988011	0.988175027311	614797	10226	1647	16.106004	107.948604993	-1.45902753173	0.0790356700267	-21.7298491936	-1.11043609993	0.146449439447	41.8773116348	-1.66432074663	-0.0127775975839	-9.82475571106	-1.16227951568	0.00325603647615	-0.376176638582	-0.223822139818	1.98918090871	-0.400418339524	0.771677862975	-0.181041862417	-1.49238084588	-1.11021308033	-1.69264832536	-1.1635996633	-1.57599042502	-1.12070839378	-1.71948684261	-1.16451513691	79.9407205982	-1.60146989495	-0.0238633057016	1.47307651871	-1.64084999274	-1.73338466433	-16.9029481309	-1.14678857473	0.119195654288	-0.311472498651	-1.14055018756	-1.14771721995
DU	HeLaS3	NFYA	0.801940692214	0.65861608445	0.974452659241	0.53179356081	0.981140117034	0.982654142156	0.982122454237	0.0751232747488	0.888623988904	0.194458774345	0.935047647637	0.941035358242	0.939260705062	428913	5978	2537	42.438943	172.74361342	-1.93804901567	0.279208409337	-29.6944602659	-1.80967390132	0.208229958851	90.5577686082	-2.09623069579	0.0962535348801	-17.3556368458	-1.82832799723	0.0915545142598	-0.403170871727	-0.237585685183	3.18316571056	-0.547183110512	1.66871803913	-0.319814243773	-1.98420302402	-1.81243108545	-2.13877094697	-1.8305207749	-2.0233740249	-1.8133286505	-2.17420950483	-1.82780628471	150.204439671	-2.10150746095	0.0879456661893	2.76783385775	-2.16156370514	-2.23489322695	-26.973734397	-1.83243141596	0.115380208305	-0.497047993373	-1.82925737568	-1.82954628236
DU	HeLaS3	NFYB	0.876793366748	0.709978995087	0.874370977594	0.490054493244	0.889799909469	0.895977827042	0.893718543656	0.198358200516	0.665232539832	0.16661956377	0.730674211716	0.745675174989	0.740428456697	470725	7156	4139	57.839575	108.243993866	-1.82136621363	0.127017432915	-19.0099820085	-1.56115751775	0.0382244812655	97.1980239123	-1.83230419714	0.0818340274205	-18.445051264	-1.48642722202	0.036205761103	0.0993933613596	-0.192893999879	1.99462407222	-0.350299045447	1.7910787596	-0.339889004003	-1.82660157871	-1.55848969889	-1.84614900089	-1.48473994726	-1.85248442585	-1.55081254699	-1.8701211256	-1.48017977309	153.685697809	-1.7845808883	0.0938831534864	2.83198338731	-1.80819241012	-1.86084153671	-27.5979984806	-1.48374546739	0.0719192876138	-0.508551376832	-1.47712793008	-1.47349629467
DU	HeLaS3	NRF1	-0.0235383217217	0.852618228398	0.968461932024	0.808268374759	0.958816697284	0.98713822705	0.986381585056	0.480373777053	0.703829952516	0.549923886807	0.684593388345	0.702343725721	0.732343725721	137117	2915	2369	81.269297	214.31258354	-0.95907059537	1.39185488897	-40.7605636245	-0.846323842876	2.03437253327	102.179417076	-1.46695762412	0.381083577987	-21.0877528095	-1.06177599646	0.607556395384	-0.587777987464	-0.75285574139	3.94916173028	-0.751099423614	1.88287144354	-0.388586358287	-0.922186054473	-0.827542716302	-1.44966587968	-1.05245710328	-0.938774888244	-0.835728822122	-1.44857654329	-1.05185801276	142.734344249	-1.35505596719	0.508026225933	2.63018158147	-1.3395933357	-1.36015521332	-28.2573223374	-1.02379544883	0.88325290304	-0.520700810618	-1.00859193964	-1.01030712124
DU	HeLaS3	P300	0.874224158493	0.525301990554	0.948229771799	0.406625032466	0.965520690621	0.969787993712	0.968307692766	0.0675291523866	0.718796907641	0.112244891778	0.848183118611	0.871089962077	0.863555746279	600191	25854	892	3.450143	63.5456545655	-2.08051390621	-0.211736564027	-13.4634403769	-1.47970556769	0.157231986512	46.4272636603	-1.98624715906	-0.106245652821	-10.6703124639	-1.49284225646	0.0541508179785	0.0724480732436	-0.398032038743	1.17096281977	-0.248092308049	0.855520333245	-0.196623030419	-2.13367295839	-1.47927150524	-2.02562999333	-1.4901867877	-2.17326386642	-1.47569720871	-2.07442876038	-1.49119284804	84.5978074231	-2.02595459655	-0.242111556841	1.5588931738	-2.09217458624	-2.20398180666	-17.6212792444	-1.49150310093	0.0941680563892	-0.324709265695	-1.48272293258	-1.48628218688
DU	HeLaS3	RAD21	0.201093133584	0.847982455143	0.918350466851	0.635541753506	0.94089473492	0.943245046078	0.942351017815	0.492864557337	0.583858111867	0.291616881673	0.733871385604	0.754871992567	0.749347010351	565933	43420	30385	69.979272	60.7010159212	-1.86364951478	0.522455399943	-12.5213286785	-1.69984486967	0.79155745611	58.6780512836	-2.04775605596	0.220423866685	-12.9766915557	-1.74486099707	0.477239001443	-0.477768186229	-0.687601416369	1.11854434819	-0.230731911362	1.0812669546	-0.239122933571	-1.90240323337	-1.70347969375	-2.08512149808	-1.74694762825	-1.91608811126	-1.70657502096	-2.10980275358	-1.74718451327	88.6253034257	-1.9870288872	0.298526733551	1.63310828903	-2.03648454182	-2.09092051472	-18.42829305	-1.70391722013	0.688660824068	-0.339580198536	-1.70092754125	-1.70370457427
DU	HeLaS3	REST	0.410442566066	0.873581263141	0.786083365525	0.560471989757	0.817692983427	0.823184199858	0.820496936727	0.668753759804	0.311568234287	0.205871192865	0.425029660823	0.442235852923	0.434374462642	629168	10247	4524	44.149507	26.7563316993	-2.22170146276	0.254320644648	-5.52841180893	-1.93889349522	0.305919074296	42.7196553609	-2.46052498553	-0.149085929528	-10.0160594215	-2.02538360898	0.00633096641546	-0.406210633472	-0.593796677198	0.493041889768	-0.101872657146	0.787199824178	-0.184567037093	-2.25665403042	-1.93425234531	-2.50138576613	-2.0202159821	-2.32579985591	-1.94059287535	-2.54074716338	-2.01519008217	82.1981871977	-2.6668501594	-0.432507247388	1.51467510595	-2.76024845874	-2.8809891789	-17.3212819168	-2.05552408006	-0.103929742045	-0.319181181688	-2.04022559047	-2.03452656509
DU	HeLaS3	STAT1	0.753382738153	0.731398370278	0.849727944456	0.546276496321	0.871881309413	0.87985182494	0.876801599725	0.205819469172	0.525917546419	0.209179413288	0.619728803909	0.644464787207	0.635009420139	1272026	16158	5655	34.998143	34.8232997071	-1.66173377931	0.135787490504	-7.48581446251	-1.32621219141	0.0490404568157	43.6926794419	-1.56105501824	0.234925671556	-10.2068621326	-1.13849595142	0.0446107633911	-0.526730123234	-0.123930224669	0.641692803351	-0.137941932793	0.805129846764	-0.188082979797	-1.67831558105	-1.32761739196	-1.54757296727	-1.13903746419	-1.69413654137	-1.32775108756	-1.55229596191	-1.13917335135	76.1706107941	-1.48526621258	0.232658666292	1.40360428749	-1.49775173409	-1.53646353213	-16.1439395134	-1.1228929497	0.11298344102	-0.297486162731	-1.12107041819	-1.12017282498
DU	HeLaS3	TBP	0.800758497263	0.631087409432	0.989449030221	0.64197830929	0.992985303004	0.993681208486	0.99346154792	0.163146927317	0.943346855064	0.451093642707	0.970325995108	0.973630079215	0.972807962714	834532	18489	663	3.585916	86.4449213162	-1.48749563908	0.551637771532	-17.7654466452	-1.48196471332	0.107093705203	41.076092545	-1.68128485923	0.33124715523	-9.806828436	-1.50228518921	0.00910810141319	-0.698713849194	0.00693059629825	1.59293014623	-0.327365854368	0.756913710004	-0.180711514532	-1.49205847694	-1.47494844691	-1.65332918509	-1.49597624383	-1.47532528251	-1.47142890059	-1.6297291458	-1.49352216104	72.4563350036	-1.63582501584	0.395244838333	1.33516091582	-1.6364276437	-1.64142372735	-15.521172447	-1.51115773244	0.0356859884066	-0.286010364973	-1.49656889632	-1.49090037456
DU	HeLaS3	USF2	0.305731279981	0.748380995293	0.95013013459	0.576670144482	0.964205412684	0.965323794696	0.964643315478	0.244630680325	0.740234715942	0.303832278393	0.829793420994	0.835567912325	0.83219807592	759040	12306	6099	49.56119	71.9397876327	-1.53185406879	0.254663809514	-14.4508051285	-1.19375197654	0.370813346153	51.1926248494	-1.61950925032	0.104000076619	-11.445577594	-1.14796889392	0.157052807804	-0.566195809592	-0.536176074289	1.32564244017	-0.266286587761	0.943332172046	-0.210908926897	-1.55519943077	-1.18815002245	-1.63306186647	-1.14424991725	-1.61692271641	-1.19659828161	-1.66185224683	-1.14601876942	96.410692242	-1.50237857265	0.208290426954	1.77657051164	-1.52862176121	-1.60948077456	-19.5836558794	-1.11996171485	0.396402837157	-0.360870197448	-1.10801406004	-1.11640318545
DU	HeLaS3	ZNF143	0.693382266987	0.756325952968	0.98739641749	0.609153401888	0.993197817299	0.994207198764	0.993877530583	0.341312520135	0.910117606813	0.289375188658	0.957136211096	0.963900253382	0.961879216544	1032447	7048	1865	26.461407	142.918843284	-1.91576465908	0.598998530426	-26.6157192669	-1.89933061097	0.57556319527	47.4572690609	-2.35688588636	-0.0428394852658	-10.8091820663	-2.01677117785	0.039245915415	-0.443264442086	-0.708208222761	2.63358136563	-0.49045080889	0.874500356922	-0.199181995974	-1.939335223	-1.8939917912	-2.40969767428	-2.01567325281	-2.00744485738	-1.90739843386	-2.4423121649	-2.00917491542	92.6225725911	-2.48750976782	-0.188648150622	1.70676641098	-2.59062866825	-2.70188581269	-18.9839078637	-2.02643558547	0.0225274413027	-0.34981857429	-2.01778924289	-2.01292012337
