AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
0.061000585277	0.0518116057927	0.0312650507215	0.0290082165591	0.0345423257831	0.0428141217389	0.048917570847	0.0558646865123
0.0720896420936	0.0376475988512	0.031131399066	0.0341685080363	0.0481611600546	0.0394882719659	0.077653758001	0.0508159971048
0.079074895766	0.0649773634198	0.0219259854792	0.0573094110856	0.0387321090474	0.0456283482663	0.0575318860212	0.0592715103801
0.169628498307	0.0731781912554	0.0510208789557	0.0284314443079	0.0408032411428	0.0424203838344	0.0511806749712	0.0596842504825
0.0777146273399	0.0683671267185	0.0137864362296	0.0317263795892	0.0416507283945	0.0446493832913	0.055760269047	0.058875733606
0.0418487449233	0.0969988991504	0.0416267387108	0.0832246866388	0.0402250909154	0.0406686740814	0.0491003770139	0.0477553817102
0.0889857759718	0.0712106088557	0.0643815223994	0.0133426453617	0.040113392227	0.0442966681492	0.0553381360125	0.0537920441218
0.0434557969968	0.0803625580776	0.0109289470407	0.093335874311	0.0415167406989	0.0432929304977	0.0649616656708	0.0597740153222
0.0756258363997	0.067229262834	0.032611307651	0.0242729397034	0.0426753358616	0.0426551781532	0.0559793209473	0.0611027961568
0.0568791800661	0.0719449650743	0.0206637790402	0.0719919219717	0.040560272478	0.0419229037038	0.0531570197306	0.0562533168371
0.0869336698382	0.0494885401917	0.0226164012142	0.0443250318327	0.0409984283093	0.0422454018145	0.0499683058318	0.0560925088625
0.235104303762	0.0651790542906	0.0144473183548	0.0424728133532	0.0406451207143	0.0405412664189	0.0540372167941	0.0552218641747
0.0734581678672	0.132365072901	0.0262249792012	0.0574543719078	0.0402406667983	0.0410992558648	0.0675926568774	0.0546257796954
0.129998596561	0.058267195796	0.0694609288182	0.0351293788218	0.0418093720597	0.0397851066743	0.0547252008218	0.0517561984852
0.0582374925911	0.0818859962026	0.0209705089886	0.0202966888441	0.0401489256779	0.0418532724377	0.0579742618079	0.0537857801568
0.0528919284694	0.108884445429	0.0247895620203	0.0550336684842	0.0414849958372	0.039274852484	0.0537703447721	0.0484228537571
0.132693780815	0.101198548974	0.0152123518242	0.0107069887777	0.0396561313366	0.0414256711209	0.0590309969082	0.0499581265758
