LAB	CELL	FACTOR	BIAS_PEARSON	PWM_AUC_ALL	TC_AUC_ALL	FOS_AUC_ALL	HINT_AUC_ALL	HINT_BC_AUC_ALL	HINT_BCN_AUC_ALL	PWM_AUC_10	TC_AUC_10	FOS_AUC_10	HINT_AUC_10	HINT_BC_AUC_10	HINT_BCN_AUC_10	NUMBER_MOTIFS	NUMBER_PEAKS	NUMBER_PEAKS_with_MOTIFS	PERC_PEAKS_MOTIFS	TC_AVG_CHIP_UNCORRECTED	FOS_AVG_CHIP_UNCORRECTED	PROTECT_AVG_CHIP_UNCORRECTED	TC_AVG_CHIP_CORRECTED	FOS_AVG_CHIP_CORRECTED	PROTECT_AVG_CHIP_CORRECTED	TC_AVG_DNASE_UNCORRECTED	FOS_AVG_DNASE_UNCORRECTED	PROTECT_AVG_DNASE_UNCORRECTED	TC_AVG_DNASE_CORRECTED	FOS_AVG_DNASE_CORRECTED	PROTECT_AVG_DNASE_CORRECTED	MDC_UNCORRECTED	MDC_CORRECTED	NORM_TC_AVG_CHIP_UNCORRECTED	NORM_TC_AVG_CHIP_CORRECTED	NORM_TC_AVG_DNASE_UNCORRECTED	NORM_TC_AVG_DNASE_CORRECTED	FOS_AVG_CHIP_UNCORRECTED_GAP5	FOS_AVG_CHIP_CORRECTED_GAP5	FOS_AVG_DNASE_UNCORRECTED_GAP5	FOS_AVG_DNASE_CORRECTED_GAP5	FOS_AVG_CHIP_UNCORRECTED_GAP10	FOS_AVG_CHIP_CORRECTED_GAP10	FOS_AVG_DNASE_UNCORRECTED_GAP10	FOS_AVG_DNASE_CORRECTED_GAP10	TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED	PROTECT_AVG_FP_UNCORRECTED	NORM_TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED_GAP5	FOS_AVG_FP_UNCORRECTED_GAP10	TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED	PROTECT_AVG_FP_CORRECTED	NORM_TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED_GAP5	FOS_AVG_FP_CORRECTED_GAP10	MINSUM_TC_AVG_CHIP_CORRECTED	MINSUM_FOS_AVG_CHIP_CORRECTED	MINSUM_PROT_AVG_CHIP_CORRECTED	MINSUM_TC_AVG_DNASE_CORRECTED	MINSUM_FOS_AVG_DNASE_CORRECTED	MINSUM_PROT_AVG_DNASE_CORRECTED	MINSUM_TC_AVG_FP_CORRECTED	MINSUM_FOS_AVG_FP_CORRECTED	MINSUM_PROT_AVG_FP_CORRECTED	PWM_AUPR_ALL	TC_AUPR_ALL	FOS_AUPR_ALL	HINT_AUPR_ALL	HINT_BC_AUPR_ALL	HINT_BCN_AUPR_ALL	Boyle_AUC_ALL	Neph_AUC_ALL	Cuellar_AUC_ALL	Centipede_AUC_ALL	DNase2TF_AUC_ALL	FLR_AUC_ALL	PIQ_AUC_ALL	Wellington_AUC_ALL	Boyle_AUC_10	Neph_AUC_10	Cuellar_AUC_10	Centipede_AUC_10	DNase2TF_AUC_10	FLR_AUC_10	PIQ_AUC_10	Wellington_AUC_10	Boyle_AUPR_ALL	Neph_AUPR_ALL	Cuellar_AUPR_ALL	Centipede_AUPR_ALL	DNase2TF_AUPR_ALL	FLR_AUPR_ALL	PIQ_AUPR_ALL	Wellington_AUPR_ALL	CHIPSEQ_LAB	CHIPSEQ_ID	PWM_REPOSITORY	PWM_ID
DU	HeLaS3	USF2	0.305731279981	0.748380995293	0.95013013459	0.576670144482	0.964205412684	0.965323794696	0.964643315478	0.244630680325	0.740234715942	0.303832278393	0.829793420994	0.835567912325	0.83219807592	759040	12306	6099	49.56119	71.9397876327	-1.53185406879	0.254663809514	-14.4508051285	-1.19375197654	0.370813346153	51.1926248494	-1.61950925032	0.104000076619	-11.445577594	-1.14796889392	0.157052807804	-0.566195809592	-0.536176074289	1.32564244017	-0.266286587761	0.943332172046	-0.210908926897	-1.55519943077	-1.18815002245	-1.63306186647	-1.14424991725	-1.61692271641	-1.19659828161	-1.66185224683	-1.14601876942	96.410692242	-1.50237857265	0.208290426954	1.77657051164	-1.52862176121	-1.60948077456	-19.5836558794	-1.11996171485	0.396402837157	-0.360870197448	-1.10801406004	-1.11640318545	35.9610447721	-0.998815530921	1.17419058152	36.0164224329	-1.00275008373	0.488114903344	35.8664611624	-1.00060137228	1.29716094895	0.0392693809088	0.455668064894	0.118138420268	0.723824697633	0.734745447441	0.73191819161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001819	Jaspar	MA0526.1
DU	HeLaS3	ZNF143	0.693382266987	0.756325952968	0.98739641749	0.609153401888	0.993197817299	0.994207198764	0.993877530583	0.341312520135	0.910117606813	0.289375188658	0.957136211096	0.963900253382	0.961879216544	1032447	7048	1865	26.461407	142.918843284	-1.91576465908	0.598998530426	-26.6157192669	-1.89933061097	0.57556319527	47.4572690609	-2.35688588636	-0.0428394852658	-10.8091820663	-2.01677117785	0.039245915415	-0.443264442086	-0.708208222761	2.63358136563	-0.49045080889	0.874500356922	-0.199181995974	-1.939335223	-1.8939917912	-2.40969767428	-2.01567325281	-2.00744485738	-1.90739843386	-2.4423121649	-2.00917491542	92.6225725911	-2.48750976782	-0.188648150622	1.70676641098	-2.59062866825	-2.70188581269	-18.9839078637	-2.02643558547	0.0225274413027	-0.34981857429	-2.01778924289	-2.01292012337	35.7368805509	-1.98253918063	1.76509200112	36.0281493639	-1.99907640496	0.105137507134	35.8775127855	-1.99864442676	0.16459715793	0.0248206547122	0.349749766528	0.0409122118346	0.747331350855	0.77149133935	0.770732779985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH002028	Jaspar	MA0088.1
DU	HepG2	ARID3A	0.838328614681	0.4581258059	0.975280259342	0.618940103009	0.983166493334	0.985044371549	0.984381060255	0.0203251208184	0.870542371223	0.374496404448	0.930101625406	0.94021974291	0.936844179911	2112327	17614	1041	5.910072	36.1643454039	-1.41173397264	0.420384017994	-8.09326138173	-0.965582953745	-0.0758837107336	35.1154072332	-1.49233988203	0.357103277192	-8.68532785058	-0.815774362327	-0.112704996524	-0.788929345211	0.690321969774	0.711356940017	-0.159195406054	0.690724202467	-0.170841423336	-1.35855022265	-0.96432877006	-1.4343961854	-0.815142455403	-1.31853378343	-0.960529140632	-1.39092365971	-0.81350105021	53.669984285	-1.31343765284	0.486813888331	1.05569492176	-1.26041407989	-1.2394386742	-12.0946355185	-0.828801418273	-0.0642810746962	-0.237902907324	-0.823356635358	-0.81986413678	35.5637058199	-0.609858821728	-0.155573027813	35.5520598026	-0.609766399174	-0.220508438509	35.4849983186	-0.612045795802	-0.10340940124	0.000436040376103	0.111821328598	0.0219033552557	0.474465717818	0.483513145742	0.488577653286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH002858	Jaspar	MA0151.1
DU	HepG2	ATF3	0.5632951999	0.901548888389	0.99708304924	0.778312390443	0.998564679032	0.998818298122	0.99879794359	0.577021470848	0.978460339443	0.671023861416	0.991385395843	0.993305756112	0.993368521082	496476	3290	270	8.206687	212.177304965	-0.921573576475	1.55529981339	-37.4794761385	-0.828907221576	1.43760065681	74.4422281683	-1.35990591392	0.419688582379	-15.3167270421	-0.945421333667	0.383394089229	-0.561787724763	-0.484558858572	4.17355261695	-0.737225716699	1.46428740923	-0.301281827668	-0.843651559725	-0.799848307465	-1.3419731123	-0.93679748022	-0.851992324935	-0.803108846793	-1.3577080412	-0.939026197122	118.160308526	-1.20340798515	0.699943521051	2.32422720682	-1.17132461101	-1.21533669543	-22.6735961483	-0.914360691181	0.766743148262	-0.4459923108	-0.895208899405	-0.902610198428	34.9856755093	-0.785829343387	5.09389113475	35.4216193983	-0.801587334045	1.22756030768	35.2769089152	-0.797857653715	2.54105395059	0.010674164254	0.250563060306	0.105427231508	0.627826341035	0.73864342631	0.74686134456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001568	Jaspar	MA0018.2
DU	HepG2	BHLHE40	0.430878330332	0.66134204455	0.982341492865	0.596225603976	0.990192419718	0.990943553993	0.990607547441	0.202921327664	0.878556820995	0.342035187619	0.942549738348	0.947375090707	0.945325840187	572185	2859	1186	41.483036	117.865313653	-1.38795728648	0.316999839446	-21.7984581154	-1.1098913232	0.407523939295	53.2577525426	-1.60943839615	0.0884950480031	-11.7132024058	-1.15889504979	0.07505556484	-0.60101738077	-0.405581964661	2.31842462287	-0.428778242461	1.04758627476	-0.230400073003	-1.41474331397	-1.10207920654	-1.62525501573	-1.15532544282	-1.4664459822	-1.10946737119	-1.6477920945	-1.15583633643	90.171777642	-1.52307399603	0.138855677146	1.77368950282	-1.54686275262	-1.61217159982	-18.0736076507	-1.15033652523	0.219380505663	-0.355509994441	-1.13855939436	-1.14280901262	35.2941229835	-0.997801575136	1.42002084801	35.4925011529	-1.00438868779	0.294005103442	35.3673912315	-1.00364110385	0.826713164163	0.0070208196701	0.295593223759	0.0468727429654	0.710910356342	0.724001830678	0.719260347863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001515	Jaspar	MA0464.1
DU	HepG2	BRCA1	0.48016542087	0.452816078148	0.975613940267	0.545829529987	0.9790337497	0.979697734006	0.979413884218	0.0	0.923881015293	0.336187845304	0.931413644006	0.931143406197	0.931505725038	333055	1497	15	1.002004	152.133333333	-1.19302968393	0.00736633249791	-30.1252133462	-0.81441468447	-0.394413006672	44.2464898596	-1.41762962236	0.109569270041	-10.3185265713	-0.823126148859	-0.0927797683212	0.0469579933957	0.295186276963	2.99248061221	-0.592566500069	0.870333674825	-0.202966634825	-1.26061146982	-0.82496533463	-1.41574229272	-0.823786216767	-1.25842177435	-0.823799743756	-1.4155107545	-0.822521181964	65.4932502596	-1.31414772007	0.138760886611	1.28825995815	-1.3143634728	-1.34030906097	-14.2594381144	-0.824332295758	-0.02281499696	-0.280484829743	-0.8207391512	-0.818040067241	35.1303347259	-0.616992582552	-1.24139667813	35.5199345911	-0.609373131604	-0.191577803402	35.4424163962	-0.611018369466	-0.025109867318	4.10256656588e-05	0.0308394365786	0.000281964234357	0.199536467588	0.192716828385	0.192874662105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001859	Jaspar	MA0133.1
DU	HepG2	CEBPB	0.711008461563	0.62310951279	0.937839031629	0.616879677342	0.952289712847	0.956087682948	0.954642358378	0.115008733965	0.727309781666	0.356145751633	0.818884693086	0.836935754583	0.830445967875	1342548	18114	10146	56.011924	29.8525846702	-1.54486217333	0.509091324805	-6.61338406721	-1.2683441215	0.287121382352	46.786957456	-1.45407679555	0.575859360536	-10.8712817177	-1.13493883491	0.2476851981	-0.509567390703	-0.603440565915	0.587203861855	-0.130086044712	0.920304972117	-0.213839393756	-1.50002537356	-1.25721901257	-1.40357483026	-1.12343185944	-1.51054052908	-1.26113994181	-1.3956699002	-1.12423639004	67.8947861965	-1.35700763654	0.740947015545	1.33549845331	-1.3082093207	-1.33328507029	-14.6337466621	-1.13157684858	0.443097369396	-0.287847523031	-1.10964675308	-1.11189674565	35.5928151812	-1.00361914251	0.57043722371	35.5090618322	-1.00444444592	0.57569298428	35.4350537029	-1.00429529319	1.12460801795	0.0155297391805	0.386123649618	0.117397647013	0.689142489842	0.705340631849	0.700708911149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH002304	Jaspar	MA0466.1
DU	HepG2	CTCF	0.173483155972	0.832848912333	0.928869516508	0.593865686329	0.951250935999	0.952219227992	0.951485008289	0.474484819533	0.60137998943	0.257841838302	0.757295025614	0.766224500326	0.76146044503	565933	55733	44323	79.52739	57.8771969218	-1.97811715329	0.396401406971	-11.7276514184	-1.71696865943	0.739559437948	65.5526012102	-2.0335585369	0.241329418219	-14.1091775165	-1.72495736075	0.571172471512	-0.41091838811	-0.675607256791	1.13845129061	-0.230684286786	1.28942739835	-0.277529186059	-2.03300098771	-1.71935170586	-2.07503625464	-1.72737058308	-2.07379111169	-1.72369273489	-2.10632948699	-1.72933938048	88.5757161222	-1.98511295588	0.311327423287	1.74229478446	-2.02770068733	-2.08182688323	-18.1363526622	-1.69402171264	0.74248109567	-0.356744196218	-1.69027475822	-1.69429156634	35.4922169392	-1.78297629872	1.82946314654	35.4453720399	-1.78676721328	1.44619753596	35.3661570297	-1.78185047076	1.97690693357	0.512714700037	0.57088544268	0.278227223053	0.791653034824	0.803056602712	0.798727022499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001516	Jaspar	MA0139.1
DU	HepG2	ELF1	0.197785148346	0.656274735491	0.976979149443	0.535038637981	0.985727584749	0.985908464249	0.985707809454	0.172827954511	0.860433180496	0.240819068185	0.929197505098	0.930467934549	0.929268798075	1026618	17998	8728	48.494277	105.410949201	-1.54962608414	0.187432903839	-19.7584316235	-1.2759913354	0.280975375949	62.3988911859	-1.62141292139	0.179506937132	-13.1610001473	-1.29947833346	0.128087605649	-0.436168886491	-0.723037685402	2.07344580498	-0.388650680727	1.22739355016	-0.25887842536	-1.60385611586	-1.27953483518	-1.6415101676	-1.30030030135	-1.65348589098	-1.28548147071	-1.66546718011	-1.30296251768	100.613538989	-1.58951821741	0.170454199788	1.97908018022	-1.62553475058	-1.68828579857	-19.5516337868	-1.28811062875	0.229286098295	-0.384582942884	-1.28365497989	-1.2890342666	35.3342505452	-1.19608822617	0.840818047354	35.4640228006	-1.201104227	0.353077212933	35.3383182831	-1.19925653514	0.749066135076	0.0237092330895	0.56118692877	0.0456842621539	0.838797729621	0.846081622724	0.84454501334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001641	Jaspar	MA0473.1
DU	HepG2	GABP	0.476622436192	0.695215701923	0.978116587092	0.611133453868	0.987370214783	0.988742100957	0.988365185462	0.255005279395	0.857296091198	0.241481712814	0.934606527685	0.944957839219	0.942727604538	181503	10105	4722	46.729342	173.580122741	-1.21119843388	0.323489068145	-30.0356050277	-1.02721314578	0.536113360506	97.0318537009	-1.40167312108	0.155266982598	-18.6628731414	-1.06227765519	0.312305278884	-0.484401909081	-0.581917264866	3.41434148972	-0.590803893875	1.90862800811	-0.367100916152	-1.25144521819	-1.03303783543	-1.43806328369	-1.0667569816	-1.29509200139	-1.04249866144	-1.46815301466	-1.07213393828	136.859939134	-1.31877403221	0.231345422413	2.69205114667	-1.35754914373	-1.40711249128	-25.0649431178	-1.03517681911	0.499656439705	-0.493030387771	-1.03582141996	-1.04397515441	35.1320973321	-0.984931638918	1.78286596524	35.3558003098	-0.994619591909	0.897138918652	35.2298708382	-0.990274677749	1.57311459034	0.104235475872	0.684044021306	0.115209822533	0.893756711076	0.913208555068	0.910585319487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001548	Jaspar	MA0062.2
DU	HepG2	JUN	0.552327098023	0.777243486617	0.715618006882	0.555429948938	0.744255640141	0.752172385148	0.748769025167	0.328042154983	0.30500028123	0.182070898254	0.375720342237	0.391808588544	0.385032161162	832374	12669	7136	56.326466	24.8899617591	-1.79847362921	0.279090215941	-4.89107138966	-1.62279743581	0.212933737582	55.6173164871	-1.62209174416	0.390042729272	-12.2687943545	-1.3117972771	0.21124544751	-0.627677016418	-0.630909941168	0.489588483805	-0.0962079511821	1.09399917588	-0.241328632171	-1.78309345346	-1.61882798994	-1.59213239518	-1.30255970619	-1.80007442528	-1.62240937764	-1.60675051793	-1.30368947392	89.673580503	-1.54194685315	0.531544546365	1.76388990633	-1.51842489632	-1.5660489236	-18.1787146906	-1.2966580744	0.403395224276	-0.357577462313	-1.27843721227	-1.28247309545	35.6266932748	-1.20039515412	0.590371830624	35.4815725938	-1.20111987979	0.652327881853	35.3653237636	-1.19867202125	1.33652828644	0.0913899402445	0.109954790187	0.0577082860949	0.262350600087	0.276472802322	0.272618992332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001794	Jaspar	MA0488.1
DU	HepG2	JUND	0.869985766383	0.671834196111	0.948258767614	0.548425361216	0.965321042654	0.970281118191	0.968575779275	0.13412364931	0.706800085818	0.251769472918	0.831356279409	0.86023797973	0.850631932044	717223	21606	8490	39.29464	41.9971767017	-1.5405876312	0.272656363947	-9.18354583914	-1.23119907998	0.218888927728	47.5736274554	-1.48137013147	0.288830115365	-11.0044760388	-1.14272751156	0.183337122289	-0.369384724784	-0.128296826851	0.826089419681	-0.180641429941	0.935778863801	-0.216459341764	-1.53803002232	-1.22081610513	-1.47376762227	-1.13357200424	-1.57254421759	-1.22359062297	-1.4919227909	-1.1350812888	66.3973373202	-1.45273595441	0.290822824046	1.30604345727	-1.45282678347	-1.49936937254	-14.3851633594	-1.14874295	0.264552604173	-0.282957860143	-1.13295235571	-1.13674531736	35.542259796	-1.00441628097	0.430498520805	35.5064418842	-1.00469104236	0.374018517562	35.4399433658	-1.00569466668	0.625399860745	0.0453094343082	0.47475933056	0.0869117561084	0.7545374861	0.784514097815	0.774892254077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001470	Jaspar	MA0491.1
DU	HepG2	MAFF	0.828710839174	0.76594694283	0.622289522823	0.494534047771	0.6554665668	0.671776990686	0.665727397189	0.338837342043	0.152248618155	0.0843634823361	0.214355660506	0.242047152689	0.231740396524	1215808	37587	29284	77.909916	6.88232911978	-2.12352603842	0.0338552689459	-1.32370644674	-1.94178573161	0.0174861039506	39.8731395552	-1.9618669917	0.238773136249	-9.55956583682	-1.84905425644	-0.00731328738783	0.0491976393864	-0.45404560669	0.135376225621	-0.0260374619509	0.784309358461	-0.18803778765	-2.12573896662	-1.94242905125	-1.96209345769	-1.84547750375	-2.12829908787	-1.94115780616	-1.96421616356	-1.84081571518	59.3564281383	-2.07294776853	0.172282064823	1.16754794312	-2.09098997689	-2.14249483836	-13.1420561781	-1.86966317984	-0.0608730494821	-0.258505795252	-1.85507668615	-1.84812247913	35.696863764	-1.80081725871	0.0267630716514	35.5348634383	-1.80158789959	-0.0235282654562	35.4643954307	-1.80321741567	-0.116502644193	0.183123132606	0.0692168380614	0.0346323896917	0.154646219352	0.17188715728	0.165735062701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001841	Jaspar	MA0495.1
DU	HepG2	MAFK	0.853989887245	0.735743778596	0.591281845501	0.495243026049	0.625216889967	0.642804204732	0.636326722004	0.283437559447	0.11436989602	0.0737048671435	0.169977070652	0.197221217997	0.18708794094	1221488	61847	44299	71.626756	5.30068458159	-2.04447924563	0.0239623115954	-0.960749506219	-1.84580919765	0.012249282437	39.8157434912	-1.80842383674	0.215456598484	-9.54580952975	-1.50989750542	-0.0201220732982	0.203084813557	-0.509733925872	0.104265090985	-0.0188980561167	0.78318037111	-0.187767199467	-2.04236059368	-1.84529126439	-1.79355477646	-1.50568826542	-2.04098239821	-1.84464949462	-1.78810333664	-1.50045763692	59.1198149066	-1.8736869876	0.146137056559	1.16289373295	-1.87038958329	-1.89933753058	-13.0978988651	-1.53102168777	-0.0627884702371	-0.257637215697	-1.51742671181	-1.50952755337	35.7040031698	-1.40318193915	0.0180013741822	35.5351340265	-1.4042589045	-0.0504269528774	35.4652640103	-1.40628892057	-0.114703536725	0.18235742428	0.0688976310617	0.0449596487704	0.136300051321	0.154213590936	0.147625376099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001842	Jaspar	MA0496.1
DU	HepG2	MAX	0.547957903977	0.434622422628	0.975655639594	0.521710970028	0.982538087236	0.983607966874	0.98315683066	0.0464626125047	0.882879469582	0.279368773518	0.933412168077	0.939383881949	0.936924853908	855374	11852	2101	17.726966	82.2637778713	-1.50759175863	0.112077478715	-16.43086807	-1.16334554718	0.137769602653	43.9925050447	-1.62846643924	0.0627882632719	-10.2329265012	-1.16226567047	0.0126924304684	-0.475840608519	-0.134662106275	1.61813821451	-0.323197113111	0.865337763556	-0.201282871348	-1.52558284613	-1.15969461955	-1.64318542919	-1.16060427341	-1.5802631756	-1.16732000914	-1.66543880186	-1.16068454534	69.8447562777	-1.59004837599	0.0602916840519	1.37385459482	-1.61102019281	-1.67793004054	-14.8708165572	-1.16478980074	0.0931904272472	-0.292510715833	-1.15522249127	-1.15909164336	35.3997041128	-1.00363873426	0.389770636193	35.5216183546	-1.00555664081	0.0564197210879	35.4303905101	-1.00632662931	0.30737276299	0.00242727744872	0.423505314913	0.0300207930134	0.76110402383	0.771656480922	0.765925065074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH002796	Jaspar	MA0058.2
DU	HepG2	MYC	0.517338776412	0.535013746568	0.995801530384	0.561891556887	0.999059173991	0.999229084577	0.999161280217	0.0785648241852	0.959767032542	0.277601730269	0.991749871661	0.993293844388	0.992685280548	614797	4411	1160	26.297892	113.257891202	-1.38307741271	0.161502219943	-21.7333190751	-1.10372614475	0.202978766387	46.7607969233	-1.61249356001	0.03679219035	-10.7049517153	-1.14888246483	0.039655848173	-0.507714839631	-0.301762882464	2.22779607977	-0.427496949855	0.919790391353	-0.210567662988	-1.4108547957	-1.10013690243	-1.63568408322	-1.14886517214	-1.49036136658	-1.11131369614	-1.66389851128	-1.15104104006	75.219127086	-1.57389527904	0.0208169439647	1.47956910258	-1.60660823965	-1.67712684692	-15.7836523494	-1.14534363058	0.12501807559	-0.310466303542	-1.13864270704	-1.14530776231	35.2954042761	-1.00148492787	0.557999566809	35.512333563	-1.00447462787	0.105057786338	35.4124349224	-1.00462220109	0.367962664731	0.00275095532242	0.391108319701	0.0148258985765	0.800486924212	0.827078585808	0.815762872128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Iyer	wgEncodeEH000545	Jaspar	MA0147.2
DU	HepG2	NRF1	0.0789900461897	0.859088101088	0.966625491829	0.823558415316	0.946007178865	0.985637842565	0.982672230425	0.488748411598	0.689692907558	0.548762642857	0.676270614709	0.877766272415	0.86380671117	137117	1902	1699	89.327024	265.03886474	-0.911952139419	1.4572115353	-45.8465513216	-0.823615901135	2.33728231377	109.864294975	-1.4310099701	0.382448234493	-21.5156935328	-1.06003735014	0.604364641369	-0.598373889016	-0.742100657699	5.21334573325	-0.901807072525	2.16104364168	-0.423216229767	-0.883339703378	-0.801537720559	-1.42167936131	-1.0518547161	-0.91236228565	-0.811861513201	-1.42965640717	-1.05310636556	145.671719886	-1.3629888503	0.481817162184	2.86537991349	-1.35041593184	-1.37591705194	-27.4512482639	-1.03729015726	0.81904119741	-0.539969291482	-1.02325281819	-1.02647174349	34.8210941534	-0.943596826873	9.02369983273	35.2996849962	-0.991496124474	2.00181615146	35.1829319345	-0.987708267363	2.81718946191	0.235659962508	0.393094056801	0.351691017632	0.614066484817	0.768254899633	0.759553238641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Snyder	wgEncodeEH001802	Jaspar	MA0506.1
DU	HepG2	RAD21	0.164390262779	0.833063795603	0.926504025553	0.604984402933	0.948744960844	0.94996312568	0.949224090355	0.470832897149	0.596430069723	0.265829616288	0.748871860225	0.760674032348	0.7558215264	565933	54261	40827	75.241886	59.6276793098	-1.94183430974	0.440297732882	-12.0506013885	-1.70954055292	0.773515653481	65.5526012102	-2.0335585369	0.241329418219	-14.1091775165	-1.72495736075	0.571172471512	-0.424642898465	-0.676746160325	1.17288348567	-0.237036750792	1.28942739835	-0.277529186059	-1.99249490675	-1.71205230599	-2.07503625464	-1.72737058308	-2.02556135886	-1.71623458319	-2.10632948699	-1.72933938048	88.5757161222	-1.98511295588	0.311327423287	1.74229478446	-2.02770068733	-2.08182688323	-18.1363526622	-1.69402171264	0.74248109567	-0.356744196218	-1.69027475822	-1.69429156634	35.4858644752	-1.78198669921	1.92760634395	35.4453720399	-1.78676721328	1.44619753596	35.3661570297	-1.78185047076	1.97690693357	0.487591578263	0.542672788416	0.273605326372	0.771603284571	0.787919520057	0.783138633512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001608	Jaspar	MA0139.1
DU	HepG2	REST	0.419402262859	0.879570784823	0.880623142569	0.61794094782	0.907127155922	0.91139618099	0.909403154334	0.706276455882	0.473746685983	0.301761970966	0.614432505587	0.634142953245	0.62558013206	629168	6021	2848	47.301113	44.8551877785	-1.98931008644	0.554624098472	-8.78159036072	-1.89797521954	0.486871179515	47.7804100776	-2.4320955375	-0.137455923586	-10.949248895	-2.02214814844	0.00938904077404	-0.492454333825	-0.619823880575	0.882306834691	-0.172734918266	0.939846302371	-0.215373017331	-2.00358694464	-1.89210380122	-2.47859217935	-2.01735048427	-2.08278114082	-1.90577107582	-2.5157110874	-2.01192559701	77.6675003291	-2.59339597879	-0.34979351174	1.52772889308	-2.67215637482	-2.76450010032	-16.2840881202	-2.0471668886	-0.0769370882808	-0.320309934184	-2.03238537631	-2.02555845558	35.5501663077	-1.98848861319	1.06426349388	35.5075282086	-2.00018201246	0.00043602140402	35.4025912918	-2.00242712911	-0.189224358146	0.552633559967	0.0613551957774	0.108726377022	0.259465183818	0.290827242116	0.286290443562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myers	wgEncodeEH001549	Jaspar	MA0138.2
