CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
-0.362121963024	-0.137978061856	0.00724495665278	-0.179706341908	-0.128117113691	-0.104175816569	-0.129285383587	-0.173804778262	-0.136309903616	-0.0610307870009	-0.159564674338	-0.0881764285994
-0.342886070511	-0.120735129129	-0.177148999556	-0.239772535358	-0.127085192604	0.11390780308	-0.108991446383	-0.254223929912	-0.166741996866	-0.146557381244	-0.249143518322	-0.143333737399
-0.287888291403	-0.11572948438	-0.193431871927	-0.141804712603	-0.133654207071	-0.142884048689	-0.25828697983	-0.265283920156	-0.198453302602	-0.0942327421131	-0.23982780604	-0.0806911237199
-0.286199134847	-0.0699363467723	-0.207956718233	-0.0113154216476	-0.201900017439	-0.17536994377	-0.26421500698	-0.17471309003	-0.164793088256	-0.155310471016	-0.207735918629	-0.237440929077
-0.232976749559	-0.145189339653	-0.201591396286	-0.0870238229284	-0.12795381156	-0.0480475922612	-0.33002113481	-0.215643471623	-0.204157689204	0.102933267069	-0.235955864897	0.213903027428
-0.191501497627	-0.182004877026	-0.165997452815	-0.110492937417	-0.141541414984	-0.277152666974	-0.337578615661	-0.213220640762	-0.132087572837	-0.0821344989097	-0.0942456450368	-0.189197601266
-0.175546606244	-0.14916252879	-0.260860355168	-0.0304726399928	-0.00406512378778	-0.0967127893486	-0.20216822233	-0.214925443121	-0.152042542369	0.330806025691	-0.152682924464	0.556132410372
-0.0927428052147	-0.246429364052	-0.278315783423	-0.504108186471	-0.131164004109	-0.0971688855676	-0.333424263654	-0.229202837044	0.00229705690364	-0.0489726597053	-0.0225791580364	-0.102272374949
-0.192707775823	-0.110605383007	-0.0636299101925	-0.295101669364	-0.178340997833	0.0100608910211	-0.257313276062	-0.486037521062	-0.0636239811472	0.208722052898	-0.0970579491907	0.361259581399
-0.225807066412	-0.197209746003	-0.0925404331733	-0.264797820966	0.175181593966	-0.188127482618	-0.331896229811	-0.310394535631	0.221272054137	-0.0645721461212	0.33066639413	-0.0832689608352
-0.115572933486	-0.191988359967	-0.172240594501	-0.140794958575	-0.0861396244342	-0.288072899559	-0.273557129095	-0.289285961378	-0.0461598329838	-0.00533174725665	-0.0696365801138	-0.0335066464937
-0.238778040506	-0.09567126361	-0.637841177506	-0.364842108926	-0.205678010795	-0.0084288881798	-0.229222185289	-0.355095240618	0.2841315048	-0.164117104765	0.460706212023	-0.172070874259
-0.119481540087	-0.154710039536	-0.187615434087	-0.298723084266	-0.249406012054	-0.129893041811	-0.385934638042	-0.237404615354	-0.0286996405527	-0.12151969513	-0.0821405665808	-0.110103139198
-0.199441838933	-0.175205616797	-0.242553566662	-0.160616229768	-0.137624579291	-0.134031266682	-0.199334472649	-0.353035988944	0.068274738814	-0.196081592854	0.165709898785	-0.235641749978
-0.157649246136	-0.243949848547	-0.151570970197	-0.202456742333	-0.192420934464	-0.217330175736	-0.200881108452	-0.342163309193	-0.16838469758	-0.155001725144	-0.247460295991	-0.157931805151
-0.0670459530082	-0.29081578204	-0.0190049461509	-0.199784900405	-0.143893429705	-0.131295082346	-0.218120804384	-0.265878944784	-0.131507562827	-0.180702221299	-0.130406399583	-0.208866469619
-0.102880472698	-0.283834308622	-0.138465351442	-0.194696236018	0.101470735445	-0.132154330143	-0.279558128714	-0.282650072375	-0.157470946662	-0.154250973799	-0.160259242538	-0.194944697223
-0.132240471417	-0.331085822504	-0.229676900765	-0.178304346783	-0.10739566136	-0.107371650856	-0.279546684344	-0.111984936414	-0.036450246166	-0.139184339419	-0.0802556074864	-0.210819622125
-0.147556537678	-0.359025382791	-0.181963383161	0.00525914048541	-0.109566330307	-0.122723691646	-0.163392073647	-0.12469282377	-0.12414652411	-0.100387406865	-0.142865303536	-0.133602902837
-0.147813599596	-0.267389539487	0.0185040252506	-0.0273376373329	-0.106030385351	-0.135695994586	-0.209341464763	-0.11840296913	-0.0544974640161	-0.081208561324	-0.0917736379068	-0.111948329777
-0.189423980743	-0.0158249806375	-0.0648680696306	-0.0444404380118	-0.0843386062553	-0.118075778709	-0.0851417948042	-0.00122457731999	-0.120204256854	-0.0864755875078	-0.162604597139	-0.117671397048
-0.203384541024	0.280953043312	0.165509514194	-0.0422799153171	-0.102178637338	-0.117909587493	-0.0294427808314	0.0132560706173	-0.110119107021	-0.102265403136	-0.170803184297	-0.132297558539
-0.124501207862	-0.140253414601	-0.0058894781038	-0.029776630987	-0.0729245935322	-0.105677998454	-0.0662656460617	-0.0139356776192	-0.114209028453	-0.0938567712393	-0.150587869149	-0.118191386678
-0.00345948646045	-0.192141203281	0.0368984040118	-0.0224108907021	-0.0828796387756	-0.101805746331	-0.0089055800594	-0.0420534714119	-0.0994479870405	-0.121618197334	-0.163218214849	-0.148858183486
-0.0982890738266	-0.215394429998	-0.0171873969859	-0.026585461351	-0.0845880093328	-0.105490378623	-0.0349392862335	-0.0345828758642	-0.119574473591	-0.106223525304	-0.167821827963	-0.158024371755
0.0341822846505	-0.218866197274	-0.0490072082788	-0.0362674051131	-0.0888810342015	-0.106095852965	-0.0296237814612	-0.0177066206049	-0.128576742093	-0.140730566322	-0.157956214827	-0.165450165686
0.162437647613	-0.211388509956	-0.0530349174939	-0.0366651318741	-0.0945724439886	-0.111245408198	-0.069235183664	-0.0424176402926	-0.146335915289	-0.119483317291	-0.177246666584	-0.154657145305
0.101544252718	-0.258902074029	-0.0602559950633	-0.0561712052337	-0.0968252861122	-0.100149806828	-0.0832722584818	-0.0465160699429	-0.117876789049	-0.127557838748	-0.172492027391	-0.152186926347
-0.0291954831817	-0.215939744946	-0.0744647530006	-0.0705644664797	-0.0938333660938	-0.119040057348	-0.0616610817409	-0.0625513522262	-0.142450992686	-0.116979974667	-0.188824191499	-0.161039692279
-0.12455041079	-0.178032100762	-0.0631179785488	-0.0705984782852	-0.109856963756	-0.111927406208	-0.0755997603006	-0.0698901539924	-0.125910776193	-0.128339121707	-0.186276011158	-0.15819767202
-0.137836560602	-0.143222476	-0.0673071434063	-0.0717325949606	-0.105573377657	-0.0994704170276	-0.0744745862615	-0.0923140935433	-0.120179716815	-0.111843016595	-0.186942441366	-0.154653351535
-0.140105325275	-0.115104396014	-0.0696865874921	-0.0757322370896	-0.1037581081	-0.104603801373	-0.0608996119061	-0.0833639001157	-0.0972481642791	-0.12858657374	-0.153044251849	-0.182274766319
-0.132724797228	-0.10687181699	-0.0630539704114	-0.0672135028394	-0.104255005102	-0.0972687025521	-0.07528317017	-0.0807469509759	-0.134206469424	-0.105871417606	-0.187070746405	-0.136304207039
-0.121441627668	-0.0737942410349	-0.0660274855338	-0.0752586720907	-0.105981756636	-0.0937510352103	-0.0776185996974	-0.0940163197024	-0.115839514936	-0.115070029124	-0.148303728018	-0.172639436816
