symbol_clean fold de h1 k562
 FBXO44  -0.156078702380951 0 7.04078075 6.88470204761905
 FBXO6  2.44212530952381 1 4.94199627777778 7.38412158730159
 C1orf187  -2.28211452645503 -1 7.13460316666667 4.85248864021164
 AGTRAP  0.0940180000000055 0 8.28676355555556 8.38078155555556
 CLCN6  0.0349854616402121 0 7.92405830555556 7.95904376719577
 PLOD1  1.01201612433862 1 8.08139227777778 9.0934084021164
 MFN2  0.866574333333332 0 8.60548033333333 9.47205466666667
 MIIP  0.125431484126982 0 7.81622316666667 7.94165465079365
 TNFRSF8  -0.296211 0 7.78236288888889 7.48615188888889
 TNFRSF1B  2.38054035449735 1 5.27850711111111 7.65904746560847
 VPS13D  1.27467598941799 1 7.04127 8.31594598941799
 C1orf158  0.560332817460317 0 2.85947038888889 3.41980320634921
 PRAMEF1  -0.0137756269841267 0 2.44104594444444 2.42727031746032
 PRAMEF2  -0.173646518518518 0 3.89377455555556 3.72012803703704
 PDPN  -5.80553361904762 -1 8.72957211111111 2.92403849206349
 PRDM2  0.435178809523808 0 5.09417722222222 5.52935603174603
 KAZ  0.495257632275133 0 6.44081616666667 6.9360737989418
 KAZ  0.5326167010582 0 4.0339055 4.5665222010582
 TMEM51  -1.4425663015873 -1 5.40147722222222 3.95891092063492
 EFHD2  0.470873108465606 0 7.0501105 7.52098360846561
 CTRC  0.64543444179894 0 4.67038038888889 5.31581483068783
 CELA2A  0.359612597883599 0 4.93524433333333 5.29485693121693
 CELA2B  0.423714079365081 0 4.73188788888889 5.15560196825397
 DNAJC16  -0.0787596481481474 0 7.21885394444444 7.1400942962963
 DDI2  0.979569304232803 0 7.04196127777778 8.02153058201058
 RSC1A1  0.565711261904763 0 8.08341416666667 8.64912542857143
 PLEKHM2  0.489323566137568 0 7.80568022222222 8.29500378835979
 SLC25A34  0.503193097883599 0 5.74332383333333 6.24651693121693
 FBLIM1  -1.28469861111111 -1 7.10623172222222 5.82153311111111
 SPEN  1.28827214285714 1 7.53895633333333 8.82722847619048
 C1orf64  0.244054417989418 0 4.37103388888889 4.61508830687831
 CLCNKA  0.355801208994712 0 4.74623638888889 5.1020375978836
 CLCNKB  0.271746066137565 0 5.1243925 5.39613856613757
 C1orf144  0.200957761904762 0 8.73811644444444 8.93907420634921
 NECAP2  1.31262325661375 1 8.19521916666667 9.50784242328042
 CROCC  -0.778471846560844 0 5.97659533333333 5.19812348677249
 PADI1  0.701563899470901 0 4.01873055555556 4.72029445502645
 PADI3  0.401930216931219 0 4.58107055555556 4.98300077248677
 PADI4  0.427242018518518 0 4.63195294444444 5.05919496296296
 PADI6  0.335151380952381 0 3.71652988888889 4.05168126984127
 ARHGEF10L  -1.639015 -1 7.18902944444444 5.55001444444444
 ACTL8  0.344338986772486 0 4.3230615 4.66740048677249
 IGSF21  -2.04006127777778 -1 6.89098838888889 4.85092711111111
 KLHDC7A  -1.04918702910053 -1 6.23561972222222 5.18643269312169
 PAX7  0.3702486005291 0 4.97510527777778 5.34535387830688
 MRTO4  0.576609928571427 0 8.73668638888889 9.31329631746032
 PQLC2  0.268149605820108 0 6.93841783333333 7.20656743915344
 RPS14  0.658814105820107 0 3.24162911111111 3.90044321693122
 C1orf151  -0.397597367724867 0 6.33540405555556 5.93780668783069
 HTR6  -0.279382365079366 0 5.56794611111111 5.28856374603175
 PLA2G5  0.352429714285714 0 3.61271977777778 3.96514949206349
 PLA2G2F  -0.226398362433862 0 5.72396105555556 5.49756269312169
 UBXN10  2.76935788359788 1 4.95193355555556 7.72129143915344
 VWA5B1  0.471839949735447 0 4.90615416666667 5.37799411640212
 FAM43B  -0.111039080687831 0 6.45886880555556 6.34782972486772
 CDA  -1.31416525925926 -1 5.43922 4.12505474074074
 PINK1  -0.000268568783068801 0 6.30916861111111 6.30890004232804
 NBPF3  0.25973889021164 0 5.96270419444444 6.22244308465608
 ALPL  -4.4324586005291 -1 9.04977105555556 4.61731245502645
 CELA3B  0.597931087301587 0 5.29582583333333 5.89375692063492
 CELA3A  0.785054629629629 0 4.51782277777778 5.30287740740741
 HSPC157  0.262229886243387 0 6.17260772222222 6.43483760846561
 CDC42  0.585714775132278 0 6.58106827777778 7.16678305291005
 ZBTB40  1.68298134126984 1 5.76406072222222 7.44704206349206
 EPHA8  0.20144288888889 0 5.50208288888889 5.70352577777778
 C1QA  0.259756865079367 0 3.8963145 4.15607136507936
 C1QC  0.212048314814813 0 4.47958227777778 4.69163059259259
 C1QB  0.139842222222223 0 3.78939622222222 3.92923844444444
 EPHB2  -2.24177692063492 -1 7.297524 5.05574707936508
 KDM1A  -0.308907916666671 0 10.2843520277778 9.97544411111111
 C1orf213  1.71982716137566 1 4.28628672222222 6.00611388359788
 MDS2  0.318158267195766 0 4.14608005555556 4.46423832275132
 RPL11  0.724590693121696 0 10.4528643333333 11.177455026455
NA 0.456199021164023 0 11.6274094444444 12.0836084656085
NA 0.312332936507932 0 12.5567394444444 12.8690723809524
NA 0.525586891534392 0 12.0648675 12.5904543915344
NA 0.159398015873014 0 12.7528583333333 12.9122563492064
NA 0.0435170370370379 0 12.6611922222222 12.7047092592593
NA 0.554793518518517 0 11.3494138888889 11.9042074074074
NA 2.05155628042328 1 8.04443011111111 10.0959863915344
NA 0.478803087301589 0 6.66957605555556 7.14837914285714
NA 1.70791879365079 1 4.06839822222222 5.77631701587302
NA 1.22558068518519 1 4.34001916666667 5.56559985185185
NA 0.231379277777779 0 3.16973427777778 3.40111355555556
NA 0.512290550264552 0 3.08103522222222 3.59332577248677
NA 1.21214092328042 1 3.85144805555556 5.06358897883598
NA 0.30707370899471 0 2.45180366666667 2.75887737566138
NA 1.08543235978836 0 4.059193 5.14462535978836
 TCEB3  0.42898971957672 0 7.94401888888889 8.37300860846561
 C1orf128  0.663007365079366 0 7.73804311111111 8.40105047619048
 LYPLA2  -0.500561822751322 0 8.86423338888889 8.36367156613757
 GRHL3  0.0903685912698418 0 4.58419969444444 4.67456828571429
 NIPAL3  1.09655966931217 1 5.9623345 7.05889416931217
 RCAN3  -2.90324127777778 -1 7.20301972222222 4.29977844444444
 SRRM1  0.474933830687833 0 7.57077744444444 8.04571127513228
 CLIC4  -1.81580278306878 -1 11.7370611111111 9.92125832804233
 RHD  1.98619691005291 1 1.73919144444444 3.72538835449735
 LDLRAP1  0.45622095767196 0 6.62391855555556 7.08013951322751
 MAN1C1  -1.47176358597884 -1 6.67623275 5.20446916402116
 SEPN1  -0.0584655449735454 0 9.91547955555555 9.85701401058201
 FAM54B  1.39951938624338 1 6.80882866666667 8.20834805291005
 EXTL1  0.282066362433866 0 5.24578861111111 5.52785497354497
 PDIK1L  2.41261052645503 1 5.69968738888889 8.11229791534392
 GRRP1  1.04989525661376 1 4.90080205555556 5.95069731216931
 ZNF593  1.3084126005291 1 5.8862365 7.1946491005291
 CNKSR1  -0.706255169312169 0 5.425844 4.71958883068783
 CCDC21  1.15031334920635 1 8.16268277777778 9.31299612698413
 SH3BGRL3  0.304285174603178 0 8.92976644444444 9.23405161904762
 CD52  4.15533423280423 1 3.91536822222222 8.07070245502645
 LIN28A  -7.65620528042328 -1 12.4402044444444 4.78399916402116
 DHDDS  -0.247975068783067 0 8.70088311111111 8.45290804232804
 HMGN2  1.33394421693122 1 3.47119922222222 4.80514343915344
 RPS6KA1  0.054434592592596 0 7.71170488888889 7.76613948148148
 ARID1A  0.104208092592593 0 8.18800005555556 8.29220814814815
 PIGV  0.111733433862438 0 7.34128966666667 7.4530231005291
 ZDHHC18  0.202762169312168 0 8.07680166666667 8.27956383597884
 SFN  0.262826039682542 0 5.37448605555556 5.6373120952381
 NUDC  0.517883092592591 0 6.59219394444444 7.11007703703704
 TRNP1  -1.43745717989418 -1 7.87897222222222 6.44151504232804
 WDTC1  1.32062473280424 1 6.71336594444444 8.03399067724868
 TMEM222  0.341496965608465 0 7.28489616666667 7.62639313227513
 SYTL1  0.270495235449735 0 5.3633165 5.63381173544974
 GPR3  0.0279583068783094 0 6.64675277777778 6.67471108465608
 FAM76A  0.299106164021164 0 6.35748433333333 6.6565904973545
 STX12  1.86088330687831 1 5.998147 7.85903030687831
 PPP1R8  0.472366962962966 0 7.19119888888889 7.66356585185185
 C1orf38  0.386042338624337 0 5.69417366666667 6.08021600529101
 SMPDL3B  -2.51312948412698 -1 8.14594161111111 5.63281212698413
 XKR8  -0.692139126984127 0 7.02716522222222 6.33502609523809
 ATPIF1  1.7532006984127 1 5.87291944444444 7.62612014285714
 SESN2  0.689856269841271 0 7.26560155555556 7.95545782539683
 MED18  2.02212660846561 1 4.01937744444444 6.04150405291005
 RCC1  0.216298992063493 0 8.05393572222222 8.27023471428571
 TRNAU1AP  0.372535738095238 0 7.04868661111111 7.42122234920635
 RAB42  -2.69372587830688 -1 5.24403255555556 2.55030667724868
 GMEB1  -0.240649076719576 0 7.60589672222222 7.36524764550265
 YTHDF2  0.369549698412699 0 7.40221411111111 7.77176380952381
 OPRD1  -0.159623957671958 0 6.57860866666667 6.41898470899471
 EPB41  1.54256355291006 1 8.39716627777778 9.93972983068783
 PTPRU  -1.65521961375662 -1 6.99742044444444 5.34220083068783
 ZCCHC17  -0.174045227513227 0 8.41373355555556 8.23968832804233
 SERINC2  -1.59142813756614 -1 8.33641 6.74498186243386
 TINAGL1  -1.28348803174603 -1 5.83058044444444 4.54709241269841
 HCRTR1  0.330509223544973 0 5.02132575 5.35183497354497
 KHDRBS1  -0.418620575396821 0 9.95071952777778 9.53209895238095
NA -0.521316314814812 0 8.04481727777778 7.52350096296296
NA -0.300715452380953 0 8.67209538888889 8.37137993650794
NA -0.689389470899469 0 10.2815784444444 9.59218897354497
NA -0.368779256613752 0 10.3303575 9.96157824338624
NA -0.261791838624339 0 10.7599580555556 10.4981662169312
NA -0.693348256613755 0 10.0792642777778 9.38591602116402
NA -0.384958634920631 0 11.1085766666667 10.723618031746
NA -0.503372761904764 0 10.5640727777778 10.060700015873
NA 0.517998113756615 0 2.16868005555556 2.68667816931217
NA -0.0447825568783085 0 9.67870258333333 9.63392002645503
NA 0.119558462962962 0 10.2624321666667 10.3819906296296
NA -0.352052325396825 0 9.92080505555555 9.56875273015873
NA -0.509431973544975 0 11.2016416666667 10.6922096931217
NA -0.36599476984127 0 9.40838861111111 9.04239384126984
NA 0.0357230687830672 0 11.2099011111111 11.2456241798942
NA -0.481525645502639 0 11.3313761111111 10.8498504656085
NA 0.124726253968254 0 7.69865266666667 7.82337892063492
NA 0.962362470899471 0 4.76146255555556 5.72382502645503
NA 0.644792322751324 0 4.44772455555556 5.09251687830688
NA -0.174896023809521 0 6.39419383333333 6.21929780952381
NA 1.34641941798942 1 3.65838533333333 5.00480475132275
NA 1.12857332539683 1 2.16126305555556 3.28983638095238
NA 0.651877816137567 0 4.74946408333333 5.4013418994709
NA 0.838331693121694 0 4.03229911111111 4.8706308042328
NA -0.141393616402116 0 1.98307994444444 1.84168632804233
NA -0.114212981481481 0 2.1859175 2.07170451851852
NA 0.506220223544974 0 3.89719275 4.40341297354497
NA 0.608627931216932 0 2.17062088888889 2.77924882010582
NA 0.588596584656085 0 2.20924083333333 2.79783741798942
NA 0.234038941798941 0 11.3889266666667 11.6229656084656
NA -0.0591143306878283 0 8.08452327777778 8.02540894708995
NA 0.153819835978839 0 8.57544855555556 8.72926839153439
NA 0.677140992063492 0 8.98785561111111 9.6649966031746
NA 0.0592236322751323 0 1.76721072222222 1.82643435449735
NA 0.726891981481481 0 3.01146483333333 3.73835681481481
NA -0.622682351851853 0 5.98670761111111 5.36402525925926
NA 0.448249427248678 0 1.70619102777778 2.15444045502645
NA 0.664916084656084 0 2.20453344444444 2.86944952910053
NA 1.43425942592593 1 6.39998738888889 7.83424681481481
NA 0.459069216931217 0 2.83304577777778 3.29211499470899
NA 0.446355640211641 0 10.5196702222222 10.9660258624339
NA 1.10215184656085 1 3.31742677777778 4.41957862433862
NA -0.586199211640206 0 11.2664905555556 10.6802913439153
NA 0.0266465370370379 0 2.61912161111111 2.64576814814815
NA 0.672494439153439 0 2.05757755555556 2.73007199470899
NA 1.31044350793651 1 4.24591322222222 5.55635673015873
NA 0.898638441798942 0 1.6697425 2.56838094179894
NA 1.27161064550265 1 4.09290444444444 5.36451508994709
NA 0.422803637566137 0 6.55892294444444 6.98172658201058
NA 1.67293645502646 1 2.19304088888889 3.86597734391534
NA 1.79413970634921 1 2.53102461111111 4.32516431746032
NA 0.961345626984128 0 3.7900315 4.75137712698413
NA 0.568821793650793 0 3.56417411111111 4.1329959047619
NA 1.07709352645503 0 4.51607527777778 5.5931688042328
NA 1.09049872751323 1 6.69719183333333 7.78769056084656
NA 1.7129743968254 1 2.61842033333333 4.33139473015873
NA 0.0798687037037062 0 12.990235 13.0701037037037
NA -0.0408516997354491 0 2.44851180555556 2.40766010582011
NA 0.121561251322752 0 2.03365405555556 2.15521530687831
NA -0.332552373015876 0 10.3253082777778 9.99275590476191
NA 0.829812166666667 0 2.37357961111111 3.20339177777778
NA 0.434178248677249 0 3.07799744444444 3.51217569312169
NA 0.459051854497355 0 2.08831872222222 2.54737057671958
NA 1.22949767857143 1 1.90251663888889 3.13201431746032
NA 0.2078609005291 0 1.41293948888889 1.62080038941799
NA 0.987142031746031 0 5.24045477777778 6.22759680952381
NA 0.092711825396826 0 7.07994477777778 7.1726566031746
NA 1.46309623809524 1 4.32342844444444 5.78652468253968
NA 0.814503727513226 0 3.69603816666667 4.51054189417989
NA 0.103575793650792 0 6.97494055555556 7.07851634920635
NA 0.557308325396826 0 1.71293772222222 2.27024604761905
NA 1.25439255026455 0 2.57843644444444 3.83282899470899
NA -0.0155094814814767 0 9.20739266666667 9.19188318518519
NA 0.276993505291008 0 10.6927727222222 10.9697662275132
 TMEM39B  0.18828974074074 0 6.90087011111111 7.08915985185185
 KPNA6  -0.272767886243386 0 9.00052294444444 8.72775505820106
 TXLNA  0.40711566666667 0 8.26958433333333 8.6767
 CCDC28B  0.720291140211641 0 5.66629905555556 6.3865901957672
 IQCC  1.08213533597884 1 4.36278305555556 5.44491839153439
 EIF3I  1.05015212433862 1 10.7912842777778 11.8414364021164
 FAM167B  0.0609102830687824 0 5.12984316666667 5.19075344973545
 LCK  -3.67914208862434 -1 8.62983130555556 4.95068921693122
 HDAC1  0.487815433862433 0 9.48396577777778 9.97178121164021
 TSSK3  1.55755801587302 1 3.87704411111111 5.43460212698413
 ZBTB8A  -3.40970952777778 -1 6.52964141666667 3.11993188888889
 RBBP4  0.656889542328044 0 3.18073761111111 3.83762715343915
 KIAA1522  0.0330554126984106 0 7.517593 7.55064841269841
 S100PBP  -0.515701759259263 0 8.71054061111111 8.19483885185185
 HPCA  0.278317931216932 0 4.11797077777778 4.39628870899471
 ADC  0.461056285714286 0 4.32855877777778 4.78961506349206
 ZNF362  -3.36250878835979 -1 7.56522477777778 4.20271598941799
 ZSCAN20  0.144069029100531 0 5.57688083333333 5.72094986243386
 HMGB4  -0.0319575846560847 0 2.88052172222222 2.84856413756614
 C1orf94  -1.82890878306878 -1 5.62381644444444 3.79490766137566
 ZMYM1  -0.624326542328042 0 7.64988172222222 7.02555517989418
 ZMYM4  0.205590751322752 0 8.68280377777778 8.88839452910053
 NCDN  -0.00958817195767292 0 7.28998961111111 7.28040143915344
 TFAP2E  0.331222103174603 0 5.8394775 6.1706996031746
 EIF2C4  0.544595208994709 0 5.98340472222222 6.52799993121693
 EIF2C1  0.158939984126985 0 8.36021666666667 8.51915665079365
 EIF2C3  1.32257637301587 1 6.47166305555556 7.79423942857143
 TEKT2  0.213346206349209 0 4.583261 4.79660720634921
 ADPRHL2  0.492321873015874 0 6.60375233333333 7.09607420634921
 MAP7D1  0.223985920634919 0 7.59643688888889 7.82042280952381
 THRAP3  -0.141032600529099 0 9.36773883333333 9.22670623280423
 C1orf113  -0.118378267195768 0 6.02652416666667 5.9081458994709
 ZC3H12A  0.77805641931217 0 5.46125997222222 6.23931639153439
 DNALI1  -1.01929263756614 -1 6.49027605555556 5.47098341798942
 CDCA8  1.13639362698413 1 7.13838005555556 8.27477368253968
 MANEAL  -0.12635779100529 0 6.20945938888889 6.0831015978836
 UTP11L  0.530846728835982 0 8.45200213888889 8.98284886772487
 AKIRIN1  -0.893909224867727 0 9.47775694444444 8.58384771957672
 NDUFS5  -0.347410945767198 0 8.75225375 8.4048428042328
 MACF1  -0.243325042328042 0 8.66368977777778 8.42036473544974
 MACF1  1.25287693915344 1 3.5780285 4.83090543915344
 BMP8A  0.027783420634921 0 7.07583861111111 7.10362203174603
 BMP8A  -0.0402788280423305 0 4.50237138888889 4.46209256084656
 PPIE  1.03295239021164 1 7.46839536111111 8.50134775132275
 MFSD2A  -2.2970268968254 -1 6.90734172222222 4.61031482539683
 CAP1  0.612199582010584 0 10.1179724444444 10.730172026455
 RLF  1.28118477248677 1 7.021076 8.30226077248677
 ZMPSTE24  -0.616894457671959 0 8.99457783333333 8.37768337566138
 SMAP2  3.78221548941799 1 6.1671965 9.94941198941799
 ZNF643  -0.0423185304232803 0 5.97785569444444 5.93553716402116
 ZNF642  1.00130734920635 1 4.73907844444444 5.74038579365079
 DEM1  -0.75294896031746 0 5.00606483333333 4.25311587301587
 ZNF684  -0.142385253968254 0 4.04579555555556 3.9034103015873
 NFYC  0.233269703703701 0 8.43098077777778 8.66425048148148
 KCNQ4  0.221154809523811 0 6.15451422222222 6.37566903174603
 CTPS  -0.180088330687829 0 9.01908438888889 8.83899605820106
 GUCA2B  0.971973555555556 0 3.32524177777778 4.29721533333333
 RIMKLA  -1.33173298412698 -1 6.49996922222222 5.16823623809524
 PPCS  -1.16401051851852 -1 7.71171833333333 6.54770781481481
 CCDC30  -0.302192312169311 0 3.09072922222222 2.78853691005291
 PPIH  1.45847969312169 1 8.97853466666667 10.4370143597884
 C1orf50  0.813008015873015 0 5.78728055555556 6.60028857142857
 ERMAP  2.58965306084656 1 4.97387061111111 7.56352367195767
 ZNF691  0.189220772486774 0 6.31958111111111 6.50880188359788
